country,pm1998,pm1999,pm2000,pm2001,pm2002,pm2003,pm2004,pm2005,pm2006,pm2007,pm2008,pm2009,pm2010,pm2011,pm2012,pm2013,pm2014,pm2015,pm2016,pm2017,pm2018,pm2019,pm2020,pm2021,llpp_who_1998,llpp_who_1999,llpp_who_2000,llpp_who_2001,llpp_who_2002,llpp_who_2003,llpp_who_2004,llpp_who_2005,llpp_who_2006,llpp_who_2007,llpp_who_2008,llpp_who_2009,llpp_who_2010,llpp_who_2011,llpp_who_2012,llpp_who_2013,llpp_who_2014,llpp_who_2015,llpp_who_2016,llpp_who_2017,llpp_who_2018,llpp_who_2019,llpp_who_2020,llpp_who_2021,llpp_nat_1998,llpp_nat_1999,llpp_nat_2000,llpp_nat_2001,llpp_nat_2002,llpp_nat_2003,llpp_nat_2004,llpp_nat_2005,llpp_nat_2006,llpp_nat_2007,llpp_nat_2008,llpp_nat_2009,llpp_nat_2010,llpp_nat_2011,llpp_nat_2012,llpp_nat_2013,llpp_nat_2014,llpp_nat_2015,llpp_nat_2016,llpp_nat_2017,llpp_nat_2018,llpp_nat_2019,llpp_nat_2020,llpp_nat_2021
Denmark,11.856565656565657,11.85969696969697,11.788888888888888,10.576868686868686,11.161919191919191,12.564747474747476,9.186666666666667,9.599898989898989,10.413838383838383,9.242525252525253,9.10050505050505,10.143535353535354,10.464040404040405,11.947373737373738,8.58020202020202,8.273737373737374,10.067272727272726,8.287979797979798,7.73979797979798,7.666969696969697,9.040000000000001,8.068484848484848,6.812727272727273,8.014747474747475,0.6720202020202021,0.6719191919191919,0.6655555555555556,0.5462626262626262,0.6033333333333334,0.7412121212121212,0.41010101010101013,0.4505050505050505,0.5305050505050506,0.41525252525252526,0.40171717171717175,0.5043434343434343,0.5354545454545454,0.6808080808080809,0.3506060606060606,0.3209090909090909,0.4966666666666667,0.32232323232323234,0.2685858585858586,0.26121212121212123,0.39636363636363636,0.3009090909090909,0.17737373737373735,0.29525252525252527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Djibouti,11.992380952380952,13.986190476190476,15.438095238095238,12.758095238095239,14.17047619047619,14.531428571428572,14.354285714285714,14.781904761904762,15.875238095238094,16.24857142857143,15.276666666666667,15.525714285714287,17.38095238095238,18.483809523809526,17.16142857142857,16.27095238095238,16.06047619047619,16.904761904761905,15.733809523809525,17.263333333333335,17.61952380952381,17.416666666666668,15.408571428571427,15.802380952380954,0.6857142857142857,0.8809523809523809,1.022857142857143,0.76,0.8985714285714286,0.9333333333333333,0.9166666666666666,0.96,1.0652380952380953,1.1033333333333333,1.0071428571428571,1.030952380952381,1.2138095238095237,1.3209523809523809,1.1923809523809523,1.1047619047619048,1.0828571428571427,1.1657142857142857,1.0514285714285714,1.201904761904762,1.2366666666666666,1.2166666666666668,1.019047619047619,1.0585714285714285,,,,,,,,,,,,,,,,,,,,,,,,
Dominica,2.3289999999999997,3.2649999999999997,2.488,2.896,2.122,2.675,2.738,3.2,2.947,2.435,2.524,2.849,3.8890000000000002,2.82,2.5420000000000003,2.136,2.23,2.086,2.457,2.5170000000000003,2.178,2.3560000000000003,2.382,2.4850000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Dominican Republic,6.414903225806452,6.382064516129033,6.300580645161291,7.796967741935483,7.2138064516129035,8.08741935483871,6.556322580645161,8.687935483870968,7.687096774193549,7.359483870967742,6.874064516129033,6.807290322580646,8.643483870967742,7.581032258064516,7.0917419354838716,7.111290322580645,7.593999999999999,7.433354838709678,7.870193548387097,8.437096774193549,7.853870967741935,7.9478064516129034,7.51941935483871,8.093225806451613,0.1463225806451613,0.1407741935483871,0.13703225806451613,0.2772258064516129,0.22729032258064513,0.3070322580645162,0.17451612903225808,0.36406451612903223,0.2693548387096774,0.23877419354838708,0.2081935483870968,0.2007741935483871,0.3594193548387097,0.27380645161290323,0.22574193548387098,0.23187096774193547,0.27103225806451614,0.25825806451612904,0.29638709677419356,0.3466451612903226,0.29238709677419356,0.29651612903225805,0.26903225806451614,0.31645161290322577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001935483870967742,0.0,0.0,0.0,0.0,0.0,0.00025806451612903227,0.001096774193548387,0.0,0.0,0.0,6.451612903225807e-05
Ecuador,10.169461883408072,9.606502242152466,12.434663677130045,14.740896860986545,14.793856502242154,15.48896860986547,16.268923766816144,17.111300448430494,15.802466367713004,16.005470852017936,16.147847533632287,15.803049327354259,17.527443946188342,15.878385650224216,16.122959641255605,15.954932735426008,15.683408071748879,15.705291479820628,16.18255605381166,15.618340807174887,15.29408071748879,14.856278026905828,15.28816143497758,15.109551569506726,0.5063677130044844,0.4517488789237668,0.7285201793721974,0.9547982062780268,0.9600000000000001,1.0286995515695068,1.1043497757847534,1.1870403587443945,1.058609865470852,1.0786547085201794,1.0925112107623318,1.0587892376681616,1.2281614349775785,1.0664125560538116,1.0900896860986546,1.0734977578475335,1.0473542600896861,1.0490134529147983,1.0958744394618833,1.0407174887892376,1.0088340807174887,0.9658295964125561,1.0086547085201794,0.9908071748878923,0.0,0.0,0.011928251121076233,0.09076233183856501,0.0872645739910314,0.13556053811659194,0.18237668161434978,0.2382511210762332,0.14520179372197312,0.15026905829596413,0.170762331838565,0.15179372197309418,0.2774439461883408,0.15793721973094169,0.17044843049327355,0.16094170403587443,0.14085201793721974,0.14748878923766817,0.1738565022421525,0.13928251121076232,0.1230493273542601,0.10125560538116592,0.12699551569506726,0.12367713004484306
Egypt,16.86355882352941,17.769588235294115,19.943176470588234,17.30941176470588,15.359882352941176,15.24535294117647,15.119970588235294,15.560941176470589,17.390970588235295,16.748588235294118,16.184470588235296,16.174088235294118,14.806823529411764,17.80641176470588,19.14979411764706,15.79035294117647,15.968117647058824,17.389705882352942,16.34114705882353,18.211676470588237,16.631764705882354,16.287588235294116,17.060764705882352,17.502911764705882,1.1625882352941177,1.2513823529411765,1.4644705882352942,1.2062058823529411,1.0151470588235294,1.0041176470588236,0.9917058823529412,1.0349411764705883,1.2144705882352942,1.1516176470588235,1.0961176470588236,1.0947941176470588,0.9611764705882353,1.2549705882352942,1.3865882352941177,1.0573235294117647,1.074764705882353,1.2144117647058823,1.1113235294117647,1.2950588235294118,1.1400882352941177,1.1060882352941177,1.1820294117647059,1.2253529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
El Salvador,27.143345864661654,20.248796992481203,23.960526315789473,22.369736842105265,21.997293233082704,26.091165413533833,21.801766917293236,27.581240601503758,22.67793233082707,24.968684210526316,25.311165413533836,25.54296992481203,27.0715037593985,28.345225563909775,25.271015037593987,27.602406015037594,24.251616541353386,22.919248120300754,24.818421052631578,25.470714285714287,24.05639097744361,25.52827067669173,26.902706766917294,24.899172932330828,2.169924812030075,1.4946992481203007,1.8582706766917294,1.7023308270676691,1.6654887218045111,2.067218045112782,1.6468045112781955,2.212857142857143,1.7322556390977442,1.9568045112781955,1.9903383458646615,2.0131954887218044,2.1631203007518796,2.287669172932331,1.9865789473684208,2.2151127819548875,1.8871052631578948,1.7559398496240601,1.941954887218045,2.0059774436090225,1.867218045112782,2.0118045112781955,2.1466541353383457,1.9501503759398497,1.1899248120300752,0.5146992481203008,0.8782706766917293,0.7223308270676693,0.6854887218045113,1.087218045112782,0.6668045112781955,1.2328571428571429,0.7522556390977443,0.9768045112781955,1.0103383458646618,1.0331954887218044,1.1831203007518796,1.3076691729323306,1.006578947368421,1.2351127819548873,0.9071052631578947,0.7759398496240602,0.9619548872180451,1.0259774436090225,0.8872180451127819,1.0318045112781955,1.1666541353383457,0.9701503759398497
Equatorial Guinea,22.7528125,19.221875,24.47,24.970625000000002,23.674375,23.9090625,25.5653125,21.408125,20.2303125,24.753125,26.9246875,25.33,26.98125,25.6921875,24.408125,26.5940625,23.5728125,25.2853125,26.7803125,24.90875,25.59,25.618125,27.6446875,28.40125,1.7390625,1.3940625,1.9071875,1.9565625,1.830625,1.8534375,2.01625,1.6075,1.49125,1.9359375,2.1484375,1.9925,2.1540625,2.0284375,1.9021875,2.1165625,1.819375,1.9884375,2.134375,1.9509375,2.0175,2.020625,2.2190625,2.293125,,,,,,,,,,,,,,,,,,,,,,,,
Eritrea,11.5884,11.9032,12.429,11.1032,12.2806,12.2042,11.0076,11.7752,12.581,13.125599999999999,13.261,12.826199999999998,12.7858,14.863199999999999,13.3156,12.331,12.9362,13.8168,13.1648,15.280999999999999,14.3348,13.2786,12.173599999999999,13.5452,0.6454000000000001,0.6772,0.7276,0.5974,0.7134,0.7064,0.5886,0.6634,0.7424,0.797,0.8096,0.7672,0.763,0.9666,0.8146,0.718,0.7774,0.8637999999999999,0.8008,1.0082,0.9156,0.8114,0.703,0.8371999999999999,,,,,,,,,,,,,,,,,,,,,,,,
Estonia,10.00829596412556,10.443766816143498,8.671928251121075,9.025112107623318,10.023004484304932,9.587309417040357,8.906771300448431,9.08914798206278,10.66865470852018,9.958699551569506,9.476322869955156,9.692197309417041,10.242825112107624,8.338161434977579,8.79847533632287,8.388295964125561,9.07847533632287,7.409955156950673,6.868385650224216,6.313901345291479,8.148834080717489,6.347937219730941,6.107937219730942,7.326367713004484,0.4907174887892377,0.5332735426008969,0.35973094170403586,0.3944394618834081,0.49233183856502244,0.4498654708520179,0.3826008968609866,0.40103139013452915,0.5556502242152466,0.48587443946188336,0.4387443946188341,0.45973094170403583,0.5138116591928251,0.32708520179372197,0.37233183856502244,0.3319282511210762,0.39955156950672643,0.23609865470852018,0.18309417040358744,0.13466367713004485,0.30869955156950674,0.135695067264574,0.11798206278026906,0.22807174887892376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ethiopia,7.715822784810126,7.804303797468354,12.092784810126583,13.543924050632912,13.345443037974682,13.369746835443038,13.379240506329115,13.940506329113923,14.617341772151898,16.370506329113923,14.775443037974684,15.057215189873418,15.990759493670886,17.195822784810126,15.256075949367089,15.923164556962027,15.37012658227848,16.706835443037974,15.692531645569622,15.857215189873418,15.540506329113924,15.37759493670886,15.912911392405064,16.145822784810125,0.2721518987341772,0.2749367088607595,0.6953164556962025,0.8373417721518988,0.8177215189873417,0.8200000000000001,0.8207594936708861,0.8762025316455696,0.9427848101265823,1.1144303797468356,0.9579746835443039,0.9851898734177215,1.0772151898734177,1.1950632911392405,1.0055696202531645,1.070253164556962,1.0158227848101267,1.1468354430379746,1.0475949367088608,1.0641772151898734,1.0322784810126582,1.0174683544303798,1.0696202531645569,1.0924050632911393,,,,,,,,,,,,,,,,,,,,,,,,
Falkland Islands,1.4,1.64,1.36,1.43,1.7,1.53,1.44,1.72,1.79,1.89,2.13,1.71,1.7,1.95,1.53,1.64,1.91,1.75,1.69,1.72,1.76,1.83,1.9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Faroe Islands,2.5126666666666666,2.8560000000000003,2.7359999999999998,2.6766666666666667,2.783,3.4553333333333334,2.4643333333333333,2.3546666666666667,2.9680000000000004,2.3916666666666666,2.7626666666666666,2.902,2.6376666666666666,2.6733333333333333,2.1206666666666667,2.897666666666667,3.3983333333333334,2.4953333333333334,1.8486666666666667,2.457666666666667,2.6060000000000003,2.7046666666666668,2.371,2.5020000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,1.6026666666666667,2.324,2.4093333333333335,2.2333333333333334,2.2886666666666664,2.1846666666666663,2.3066666666666666,2.316666666666667,2.2246666666666663,2.534,3.342,2.426,2.4939999999999998,2.6693333333333333,2.381333333333333,2.45,2.271333333333333,2.464,2.3126666666666664,2.89,2.6593333333333335,2.5246666666666666,2.0886666666666667,2.2066666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Finland,6.667142857142856,7.01095238095238,6.089047619047618,6.335714285714286,6.201428571428571,6.630952380952381,6.448571428571428,6.396190476190476,7.594285714285713,6.715238095238096,5.8880952380952385,6.287142857142857,7.071428571428571,6.124761904761905,6.193809523809524,5.453333333333333,6.265238095238095,5.127142857142857,4.902857142857142,4.247619047619048,5.0633333333333335,4.295238095238095,4.2995238095238095,5.002380952380952,0.16857142857142857,0.19904761904761903,0.11238095238095237,0.1361904761904762,0.1280952380952381,0.16333333333333333,0.1461904761904762,0.1419047619047619,0.2571428571428572,0.1719047619047619,0.09476190476190476,0.1319047619047619,0.20476190476190476,0.11428571428571428,0.11952380952380953,0.06142857142857143,0.12761904761904763,0.03333333333333333,0.015714285714285715,0.0009523809523809524,0.03380952380952381,0.0019047619047619048,0.0,0.02142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
France,12.522604166666667,12.022604166666667,10.980520833333332,12.6396875,11.814895833333333,12.479791666666666,10.717708333333334,11.222395833333332,10.909583333333332,10.80375,11.317916666666667,12.625,13.509375,12.935833333333333,11.286770833333334,12.020312500000001,8.845,9.701041666666667,9.123541666666666,8.649270833333334,8.455416666666666,7.191145833333334,7.173958333333334,8.484479166666667,0.7370833333333334,0.688125,0.5859375,0.7486458333333333,0.6680208333333333,0.7329166666666667,0.5599999999999999,0.609375,0.5791666666666667,0.5686458333333334,0.6197916666666666,0.7469791666666666,0.8339583333333334,0.7779166666666667,0.6160416666666667,0.688125,0.37729166666666664,0.46114583333333337,0.404375,0.35770833333333335,0.33927083333333335,0.2148958333333333,0.213125,0.34197916666666667,0.0,0.0,0.0,0.0011458333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
French Guiana,4.270952380952381,4.708095238095238,4.682380952380952,6.973809523809523,5.963333333333334,6.417142857142856,6.66952380952381,6.6952380952380945,6.514285714285715,6.192380952380952,7.083333333333333,7.059523809523809,6.47047619047619,6.07952380952381,6.272857142857142,5.751904761904762,5.380952380952381,5.753333333333333,5.810952380952381,5.8585714285714285,5.639047619047619,5.942857142857143,5.573333333333333,6.160952380952381,0.0,0.002380952380952381,0.005714285714285714,0.19380952380952382,0.09428571428571428,0.13904761904761903,0.16238095238095238,0.16666666666666666,0.14857142857142858,0.11666666666666667,0.20285714285714285,0.20190476190476192,0.14285714285714285,0.10571428571428572,0.12476190476190477,0.07333333333333333,0.05333333333333334,0.0780952380952381,0.0819047619047619,0.08666666666666667,0.06666666666666667,0.0919047619047619,0.07285714285714286,0.11523809523809524,,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,0.96,1.1219999999999999,1.214,1.234,1.518,1.3699999999999999,1.248,1.568,1.186,1.33,1.06,1.166,1.122,0.96,1.1560000000000001,1.1960000000000002,1.28,1.2719999999999998,1.17,1.182,1.302,1.3679999999999999,1.326,1.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
French Southern Territories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,21.924324324324324,18.181351351351353,22.373243243243245,23.635135135135137,21.53054054054054,21.767297297297297,24.47918918918919,20.09864864864865,18.864054054054055,23.532432432432433,26.960270270270268,24.36027027027027,25.533513513513515,24.90027027027027,23.908648648648647,26.782702702702704,24.252702702702702,24.492432432432434,25.681351351351353,22.794864864864863,24.888918918918918,24.424864864864865,26.136216216216216,24.735945945945947,1.6581081081081082,1.2916216216216216,1.7021621621621623,1.826216216216216,1.6202702702702703,1.6432432432432431,1.9094594594594596,1.4802702702702701,1.3583783783783783,1.8162162162162163,2.152702702702703,1.8972972972972975,2.0127027027027027,1.9502702702702701,1.8527027027027025,2.1340540540540545,1.8870270270270273,1.9105405405405405,2.0267567567567566,1.7435135135135136,1.9486486486486485,1.9037837837837837,2.071891891891892,1.9345945945945946,,,,,,,,,,,,,,,,,,,,,,,,
Gambia,6.935135135135136,7.365135135135135,6.906216216216216,5.91081081081081,5.401081081081081,6.261351351351351,5.8802702702702705,6.261621621621622,6.993783783783783,6.34054054054054,6.62,7.204864864864865,7.659189189189189,6.623783783783784,6.959999999999999,6.688648648648648,6.761621621621622,7.285675675675676,6.3251351351351355,6.767297297297297,5.918378378378378,7.227567567567568,7.397567567567567,7.537837837837837,0.1891891891891892,0.23243243243243242,0.1864864864864865,0.08864864864864866,0.046486486486486484,0.12378378378378378,0.0872972972972973,0.12297297297297297,0.19378378378378378,0.13162162162162164,0.15783783783783784,0.21540540540540543,0.26054054054054054,0.15756756756756757,0.1918918918918919,0.16648648648648648,0.17162162162162162,0.2227027027027027,0.12972972972972974,0.1727027027027027,0.09054054054054055,0.2189189189189189,0.23513513513513518,0.24864864864864863,,,,,,,,,,,,,,,,,,,,,,,,
Georgia,15.082318840579712,13.968115942028986,14.506086956521738,14.135652173913044,14.059130434782608,13.94695652173913,13.012173913043478,14.055072463768115,13.65913043478261,14.511159420289856,13.796666666666667,14.45608695652174,12.575507246376812,15.15014492753623,15.098695652173912,14.637826086956522,15.0631884057971,14.716956521739132,13.012318840579711,15.254057971014493,12.920144927536231,14.275942028985506,13.885942028985507,13.618840579710145,0.988695652173913,0.8792753623188406,0.9314492753623188,0.8953623188405797,0.887536231884058,0.8771014492753624,0.7855072463768117,0.887536231884058,0.8486956521739131,0.9317391304347827,0.8621739130434782,0.9271014492753623,0.7420289855072464,0.9943478260869565,0.9895652173913043,0.9442028985507247,0.986376811594203,0.951304347826087,0.7853623188405797,1.0049275362318841,0.7756521739130435,0.9089855072463768,0.871159420289855,0.8447826086956521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,14.55044665012407,13.889280397022333,13.120496277915633,13.163846153846153,13.648287841191067,14.558089330024814,13.358014888337468,13.478759305210916,13.875880893300247,11.952059553349876,12.19411910669975,13.474168734491316,14.337320099255582,13.742258064516129,11.234019851116626,12.280967741935482,11.846774193548388,10.686947890818859,10.593672456575682,10.634590570719602,10.722555831265508,8.651439205955336,7.862928039702234,9.125955334987593,0.9359057071960298,0.8710421836228288,0.7958064516129032,0.7998759305210918,0.8476923076923077,0.936575682382134,0.8193548387096774,0.8308684863523572,0.8697766749379652,0.68136476426799,0.7051612903225807,0.830545905707196,0.9150372208436724,0.856774193548387,0.6109677419354839,0.7135235732009926,0.6708188585607939,0.5571464019851117,0.548213399503722,0.5523076923076924,0.560818858560794,0.35781637717121584,0.28034739454094293,0.40431761786600495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ghana,12.36646153846154,11.83623076923077,15.015846153846153,15.049846153846154,14.236038461538461,15.165423076923078,15.468961538461539,15.727307692307692,14.726307692307692,15.147346153846154,15.729307692307692,15.164115384615386,15.150192307692308,14.848999999999998,12.890230769230769,12.213461538461539,12.386153846153846,12.937846153846154,13.555499999999999,13.447423076923076,13.234769230769231,13.313884615384616,13.170538461538461,13.131192307692308,0.7217692307692307,0.6697692307692307,0.9812692307692308,0.9847307692307691,0.9049615384615385,0.9963461538461539,1.026,1.051346153846154,0.9532307692307692,0.994423076923077,1.0516923076923077,0.9962307692307691,0.9946923076923078,0.965076923076923,0.7732307692307692,0.7072692307692308,0.7237692307692308,0.778,0.8384999999999999,0.828,0.8073461538461538,0.8146923076923077,0.8006153846153846,0.7967307692307692,,,,,,,,,,,,,,,,,,,,,,,,
Gibraltar,9.85,10.05,9.29,10.22,10.99,10.14,9.92,10.13,11.02,12.22,10.3,12.0,8.62,10.24,10.37,10.12,9.22,10.38,8.36,8.86,10.06,9.66,8.59,9.7,0.48,0.49,0.42,0.51,0.59,0.5,0.48,0.5,0.59,0.71,0.52,0.69,0.35,0.51,0.53,0.5,0.41,0.53,0.33,0.38,0.5,0.46,0.35,0.46,,,,,,,,,,,,,,,,,,,,,,,,
Greece,14.772142857142857,13.739285714285714,14.755714285714287,13.97,15.09142857142857,15.973571428571429,13.079285714285716,14.650714285714285,15.70142857142857,15.479285714285714,13.870000000000001,12.786428571428571,10.013571428571428,15.938571428571427,14.515714285714285,11.662142857142857,11.771428571428572,12.7,11.790714285714285,12.282142857142857,11.607142857142858,10.98857142857143,11.450000000000001,11.805714285714286,0.9578571428571429,0.8578571428571429,0.9557142857142857,0.8785714285714287,0.9892857142857142,1.075,0.7914285714285715,0.9457142857142857,1.0485714285714285,1.0278571428571428,0.8692857142857143,0.7628571428571428,0.4907142857142857,1.0714285714285714,0.9328571428571429,0.6528571428571429,0.665,0.755,0.665,0.7135714285714286,0.6478571428571429,0.585,0.6314285714285715,0.6664285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greenland,1.49,1.5474999999999999,1.3975,1.1375,1.21,1.3575,1.5225,1.295,1.2325,1.245,1.54,1.2425,1.3075,1.2575,1.345,1.275,1.475,1.1524999999999999,0.9775,1.2325,0.995,1.2999999999999998,1.1375,1.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,2.3085714285714287,3.0214285714285714,2.5285714285714285,3.0942857142857143,2.4914285714285715,2.801428571428571,2.7085714285714286,2.9057142857142857,2.7014285714285715,2.544285714285714,2.7528571428571427,3.0028571428571427,3.9842857142857144,2.8785714285714286,2.9885714285714284,2.394285714285714,2.2328571428571427,2.462857142857143,2.7128571428571426,2.948571428571429,2.46,2.5471428571428567,2.3085714285714287,2.5585714285714287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Guadeloupe,2.3175,3.3125,2.745,2.950625,2.2765625,2.7390625,2.970625,3.28,3.1790625,2.535,2.63375,2.9246875,4.1403125,2.9184375,2.654375,2.2328125,2.4378125,2.211875,2.608125,2.6771875,2.3434375,2.5584375,2.5459375,2.7025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Guam,0.7836842105263159,0.8005263157894738,0.908421052631579,1.0557894736842106,1.1905263157894737,1.4226315789473685,1.4815789473684209,1.4373684210526314,1.5368421052631578,1.324736842105263,1.2289473684210528,1.3489473684210527,1.1621052631578948,1.3589473684210527,1.7347368421052631,1.5252631578947369,1.963157894736842,2.2068421052631577,1.1752631578947368,1.3721052631578947,1.1257894736842105,1.303157894736842,1.0426315789473686,1.296315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,27.84672316384181,21.067570621468928,28.672090395480225,26.23652542372881,25.310084745762712,30.322514124293786,23.986271186440675,30.24827683615819,26.715621468926553,28.07457627118644,26.792062146892654,28.313983050847458,27.90694915254237,28.87225988700565,28.28677966101695,29.54822033898305,27.62700564971751,26.761242937853105,28.095649717514124,27.855084745762714,25.506610169491527,27.14672316384181,29.05228813559322,28.651016949152545,2.239039548022599,1.5748305084745764,2.3198587570621467,2.0809039548022596,1.9902824858757064,2.4815819209039547,1.8605367231638419,2.4742090395480227,2.1282203389830507,2.261271186440678,2.135423728813559,2.284774011299435,2.2449152542372883,2.339519774011299,2.281977401129944,2.4057344632768363,2.217175141242938,2.132457627118644,2.2632203389830505,2.240141242937853,2.0095762711864404,2.1704237288135593,2.357033898305085,2.3178531073446327,,,,,,,,,,,,,,,,,,,,,,,,
Guernsey,10.414166666666667,8.9125,8.076666666666666,7.875833333333333,7.8933333333333335,9.203333333333333,7.675833333333333,7.6433333333333335,7.965,8.078333333333333,8.861666666666666,9.01,9.758333333333333,9.768333333333333,8.631666666666666,9.393333333333333,8.012500000000001,6.8075,7.5125,6.966666666666666,7.870833333333334,7.559166666666667,6.550833333333333,8.294166666666667,0.53,0.3825,0.3016666666666667,0.2816666666666667,0.2833333333333333,0.4116666666666667,0.26166666666666666,0.25916666666666666,0.29,0.30083333333333334,0.37916666666666665,0.3925,0.4666666666666666,0.4666666666666666,0.355,0.43083333333333335,0.2966666666666667,0.17666666666666667,0.24666666666666667,0.19333333333333333,0.28250000000000003,0.25,0.15083333333333335,0.3225,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,14.62235294117647,12.971176470588235,11.905,10.845,9.601470588235294,11.236176470588234,11.843235294117648,11.409705882352942,11.00235294117647,10.558235294117647,11.228235294117647,13.218823529411765,13.031176470588235,11.588235294117647,10.754705882352942,11.596470588235295,11.669117647058824,10.75,10.742647058823529,10.87205882352941,10.348529411764707,11.049411764705882,10.634411764705883,11.071470588235295,0.9432352941176471,0.7823529411764706,0.6764705882352942,0.5729411764705883,0.4514705882352941,0.6105882352941177,0.6702941176470588,0.628235294117647,0.5879411764705883,0.545,0.6102941176470589,0.8055882352941177,0.7867647058823529,0.6452941176470589,0.5644117647058824,0.6461764705882352,0.6529411764705882,0.5635294117647058,0.5623529411764706,0.5750000000000001,0.5235294117647059,0.5926470588235294,0.5529411764705883,0.5944117647058824,,,,,,,,,,,,,,,,,,,,,,,,
